docID;Name;Link;criterionID;criterion;score
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;C2;Simple solutions;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;C3;Managerial capability development;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;C4;Access to financial resources;0
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;C5;Sharing of success stories;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;C6;Market regulation & standards;1
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;C7;AI Strategy;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;C8;Innovation culture;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;C9;Data governance;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;C10;Ethical considerations;0
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;D1;Management support;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;D2;HRM;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;D3;R&D;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;D4;Inbound logistics;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;D5;Production;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;D6;Outbound logistics;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;D7;Marketing & Sales;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;D8;Customer support;2
7;Turning AI into concrete value: the successful implementers’ toolkit ;https://www.capgemini.com/gb-en/wp-content/uploads/sites/3/2017/09/dti-ai-report_final1-1.pdf;D9;Security;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;A1;Conceptualization;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;A2;Data Preparation & Exploration;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;A3;Model Building and Evaluation;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;A4;Deployment and Monitoring;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;B1;Examples;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;B2;Quick Read;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;B3;Stakeholder Inclusivity;1
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;B4;Feasibility - Capabilities;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;B5;Feasibility - Resources;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;B6;Recommendations of Techniques;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;B7;Recommendations of Training;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;B8;Evidence of Adoption;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C1;Development of dynamic capabilities;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C2;Simple solutions;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C3;Managerial capability development;1
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C4;Access to financial resources;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C5;Sharing of success stories;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C6;Market regulation & standards;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C7;AI Strategy;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C8;Innovation culture;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C9;Data governance;1
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;C10;Ethical considerations;1
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;D1;Management support;1
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;D2;HRM;1
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;D3;R&D;1
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;D4;Inbound logistics;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;D5;Production;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;D6;Outbound logistics;0
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;D7;Marketing & Sales;2
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;D8;Customer support;1
8;Copilot adoption kit;https://adoption.microsoft.com/en-us/copilot-commercial-data-protection/;D9;Security;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;A1;Conceptualization;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;A2;Data Preparation & Exploration;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;A3;Model Building and Evaluation;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;A4;Deployment and Monitoring;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;B1;Examples;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;B2;Quick Read;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;B3;Stakeholder Inclusivity;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;B4;Feasibility - Capabilities;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;B5;Feasibility - Resources;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;B6;Recommendations of Techniques;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;B7;Recommendations of Training;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;B8;Evidence of Adoption;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C1;Development of dynamic capabilities;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C2;Simple solutions;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C3;Managerial capability development;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C4;Access to financial resources;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C5;Sharing of success stories;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C6;Market regulation & standards;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C7;AI Strategy;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C8;Innovation culture;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C9;Data governance;1
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;C10;Ethical considerations;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;D1;Management support;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;D2;HRM;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;D3;R&D;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;D4;Inbound logistics;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;D5;Production;2
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;D6;Outbound logistics;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;D7;Marketing & Sales;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;D8;Customer support;0
9;AI Toolkit TM Forum;https://www.tmforum.org/resources/toolkit/ai-toolkit/;D9;Security;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;A1;Conceptualization;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;A2;Data Preparation & Exploration;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;A3;Model Building and Evaluation;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;A4;Deployment and Monitoring;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;B1;Examples;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;B2;Quick Read;1
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;B3;Stakeholder Inclusivity;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;B4;Feasibility - Capabilities;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;B5;Feasibility - Resources;1
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;B6;Recommendations of Techniques;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;B7;Recommendations of Training;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;B8;Evidence of Adoption;0
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C1;Development of dynamic capabilities;1
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C2;Simple solutions;1
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C3;Managerial capability development;1
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C4;Access to financial resources;0
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C5;Sharing of success stories;1
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C6;Market regulation & standards;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C7;AI Strategy;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C8;Innovation culture;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C9;Data governance;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;C10;Ethical considerations;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;D1;Management support;1
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;D2;HRM;0
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;D3;R&D;1
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;D4;Inbound logistics;0
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;D5;Production;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;D6;Outbound logistics;0
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;D7;Marketing & Sales;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;D8;Customer support;2
10;Cloud AI Adoption Framework;https://cloud.google.com/resources/cloud-ai-adoption-framework-whitepaper ;D9;Security;0
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;A1;Conceptualization;2
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;A2;Data Preparation & Exploration;1
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;A3;Model Building and Evaluation;1
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;A4;Deployment and Monitoring;1
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;B1;Examples;2
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;B2;Quick Read;1
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;B3;Stakeholder Inclusivity;1
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;B4;Feasibility - Capabilities;2
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;B5;Feasibility - Resources;2
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;B6;Recommendations of Techniques;2
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;B7;Recommendations of Training;1
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;B8;Evidence of Adoption;0
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;C1;Development of dynamic capabilities;1
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;C2;Simple solutions;1
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;C3;Managerial capability development;1
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;C4;Access to financial resources;0
11;AI Adoption Strategies;https://www.ctga.ox.ac.uk/files/aiadoptionstrategies-march2019pdf ;C5;Sharing of success stories;0
